baseline_Distance Travelled,model_Distance Travelled,baseline_No. Of Stops Passed Through,model_No. Of Stops Passed Through,baseline_Non-Collision Destroyed,model_Non-Collision Destroyed,baseline_Non-Vehicle Collision Count,model_Non-Vehicle Collision Count,baseline_Serious Collision Count,model_Serious Collision Count,baseline_Speed,model_Speed,baseline_Speed Limit,model_Speed Limit,baseline_Time Stopped,model_Time Stopped,baseline_Time in speed0-5mph,model_Time in speed0-5mph,baseline_Time in speed10-15mph,model_Time in speed10-15mph,baseline_Time in speed15-20mph,model_Time in speed15-20mph,baseline_Time in speed20-25mph,model_Time in speed20-25mph,baseline_Time in speed25-30mph,model_Time in speed25-30mph,baseline_Time in speed30-35mph,model_Time in speed30-35mph,baseline_Time in speed5-10mph,model_Time in speed5-10mph,baseline_Vehicle-Vehicle Collision Count,model_Vehicle-Vehicle Collision Count,baseline_realtimeSinceStartup,model_realtimeSinceStartup,baseline_totalTimeinminsoFar,model_totalTimeinminsoFar
2238.079,1202.769,0,0.0,0,0.0,0,0.0,0,1.0,0.01855933,0.01454266,30,35.0,4.87782,3.226155,4.997423,3.309335,0.196832,0.1697157,0.2503164,0.251311,0.4380223,1.685886,3.989669,0.8325652,0.0,0.1060355,0.1462123,0.1142641,2,2.0,666.7172,451.3427,10.01814,6.470998
1609.137,967.9212,0,0.0,0,0.0,0,0.0,0,1.0,0.01361396,0.01164792,30,34.46859,6.065637,3.868449,6.203299,3.952483,0.2443821,0.1859235,0.2792535,0.2304859,0.407816,0.9723585,2.677155,0.9171654,0.0,0.1116288,0.2065763,0.107199,0,4.0,666.7174,451.8466,10.01814,6.478998
1556.942,883.4361,1,0.0,0,0.0,0,0.0,0,1.0,0.01297239,0.009991748,30,29.89633,6.122554,4.105247,6.255566,4.206108,0.2709056,0.2320192,0.3640393,0.4007994,0.5400651,1.033809,2.412087,0.5234686,0.0,0.09896516,0.1758168,0.1843327,2,3.0,666.7177,463.9205,10.01814,6.681664
2581.205,1203.045,1,0.0,0,0.0,0,0.0,0,1.0,0.02169282,0.01346677,30,22.74484,4.301537,3.733994,4.390758,3.819812,0.1752333,0.123384,0.240875,0.2503341,0.3291163,0.677329,4.772163,1.01621,0.0,0.7184513,0.1103298,0.1394839,0,1.0,666.7179,467.9502,10.01814,6.746997
1646.191,969.1572,1,0.0,0,0.0,0,0.0,0,1.0,0.01445656,0.01081283,30,27.07134,5.982293,3.973439,6.131278,4.090295,0.2465237,0.1875021,0.3094106,0.2500487,0.4225891,1.559668,2.714597,0.52609,0.0,0.01603036,0.1940815,0.1153707,2,2.0,666.7181,467.9506,10.01814,6.746997
2365.032,1244.976,0,0.0,0,1.0,0,0.0,0,0.0,0.02061328,0.01362292,30,26.43952,4.583755,3.604107,4.696132,3.690469,0.2250501,0.1470057,0.3120534,0.2541946,0.4729099,0.785684,4.163978,1.84308,0.0,0.0,0.1483495,0.1084024,0,0.0,666.7184,472.9981,10.01814,6.831331
2798.723,718.429,0,0.0,0,0.0,0,0.0,0,1.0,0.0232062,0.008525291,30,24.89857,3.877588,4.713669,3.989541,4.852588,0.1693384,0.2098181,0.1813795,0.2847576,0.3240376,0.8901008,5.237065,0.3311372,0.0,0.1277778,0.1171183,0.1626604,1,3.0,666.7186,474.882,10.01814,6.861998
1846.674,1291.9,0,0.0,0,0.0,0,0.0,0,1.0,0.01536957,0.01448871,30,28.72664,5.754148,3.515626,5.856322,3.619069,0.1884841,0.1714227,0.2150881,0.1908933,0.348474,1.319558,3.266765,1.462633,0.0,0.0,0.1433411,0.1172711,0,1.0,666.7189,476.1209,10.01814,6.882664
1607.838,1213.375,0,0.0,0,0.0,0,0.0,0,1.0,0.01312384,0.01321564,30,27.2763,6.07414,4.315487,6.224255,4.419734,0.1972561,0.1585524,0.305855,0.2047635,0.4363106,0.911158,2.650988,1.587618,0.0,0.1000214,0.2038108,0.1283083,5,1.0,666.7191,514.8338,10.01814,7.512998
1315.419,1506.783,0,0.0,0,0.0,0,0.0,0,1.0,0.01019357,0.0158538,30,31.08136,6.762325,3.613318,6.873899,3.674417,0.1933862,0.2952014,0.2477013,0.3949713,0.3564073,0.9159943,2.162312,2.085544,0.0,0.0,0.1847825,0.1440331,0,1.0,666.7194,514.8343,10.01814,7.512998
2688.573,1245.794,0,0.0,0,0.0,0,0.0,0,1.0,0.02069864,0.01272429,30,26.26546,4.094556,4.251288,4.169452,4.3751,0.1472228,0.2025857,0.2186337,0.3259409,0.3669844,1.154147,4.98256,1.20215,0.0,0.1888888,0.1336146,0.1810157,0,5.0,666.7195,522.441,10.01814,7.631997
2463.981,1673.648,0,0.0,0,0.0,0,2.0,0,1.0,0.02099472,0.0159418,30,26.91322,4.562256,3.826585,4.645796,3.909937,0.1610669,0.1947083,0.1955917,0.2903599,0.317188,0.5152633,4.550707,1.840896,0.0,0.9604936,0.1481252,0.140075,0,1.0,666.7198,535.6461,10.01814,7.854331
2859.447,1373.172,0,0.0,0,0.0,0,0.0,0,1.0,0.02394011,0.01383964,30,25.14165,3.751953,4.17956,3.852836,4.288861,0.1626537,0.2015086,0.2105369,0.3150119,0.2769712,0.9104771,5.381298,1.977868,0.0,0.0,0.1342009,0.157998,0,1.0,666.72,535.6465,10.01814,7.854331
2228.798,1183.084,1,0.0,0,0.0,0,0.0,0,1.0,0.01940168,0.01185834,30,23.37855,4.74364,5.086643,4.909871,5.208513,0.2385714,0.2783559,0.3236227,0.4454356,0.4600355,0.7041231,3.87603,1.426872,0.0,0.08700265,0.2103523,0.2149126,1,2.0,666.7203,566.4805,10.01814,8.367663
1967.325,1834.57,0,0.0,0,0.0,0,0.0,0,1.0,0.01576748,0.01713892,30,28.62068,5.452556,3.7753,5.580635,3.901445,0.1911817,0.2446313,0.2304798,0.2968153,0.3324327,2.006351,3.513737,1.930696,0.03321673,0.01902984,0.1368037,0.1279531,2,3.0,666.7205,576.1595,10.01814,8.528331
2302.003,1682.227,0,0.0,0,0.0,0,0.0,0,1.0,0.01904013,0.01607547,30,30.85831,4.835273,4.118365,4.940384,4.238971,0.1531171,0.2153547,0.1880348,0.3118745,0.3039399,1.072802,4.034458,2.374671,0.2659344,0.1055556,0.1326025,0.2076874,4,2.0,666.7208,576.16,10.01814,8.528331
1187.319,1498.205,0,0.0,0,0.0,0,0.0,0,1.0,0.01044406,0.01412682,30,25.48844,6.93824,4.729357,7.078285,4.839808,0.2253667,0.2040284,0.2767373,0.3478633,0.4032926,0.9045271,1.842198,2.121854,0.0,0.0,0.1926037,0.180132,2,2.0,666.721,580.4114,10.01814,8.599331
1968.262,1055.13,1,2.0,0,1.0,0,0.0,0,0.0,0.01627289,0.00923023,30,22.56245,5.44574,5.564266,5.55512,5.679308,0.1966356,0.2274442,0.2307699,0.3700385,0.3782431,1.138036,3.491094,0.9356148,0.0,0.05,0.1666137,0.1977751,0,4.0,666.7212,580.5126,10.01814,8.600997
2374.694,1394.86,0,1.0,0,0.0,0,0.0,0,1.0,0.01804779,0.01287432,30,27.5479,4.713466,4.784534,4.80977,4.95567,0.1534419,0.2595713,0.176706,0.3755366,0.3235834,1.178112,4.379237,1.627179,0.05199141,0.0,0.1237391,0.2199279,0,3.0,666.7214,581.5302,10.01814,8.617663
1456.411,1026.452,1,1.0,0,0.0,0,0.0,0,1.0,0.01371149,0.009763545,30,29.66275,6.394793,5.579276,6.517778,5.742904,0.2384031,0.3362171,0.2823685,0.4275904,0.4439093,0.7200447,2.34264,0.884242,0.0,0.1923725,0.1933801,0.3126293,0,1.0,666.7217,581.5306,10.01814,8.617663
2216.667,1670.418,0,0.0,0,0.0,0,0.0,0,1.0,0.01789058,0.01458109,30,27.60817,4.846333,4.226095,4.941907,4.341265,0.2204157,0.2265586,0.3119163,0.3211848,0.5360037,2.20858,3.785948,1.384296,0.0611111,0.0,0.1611776,0.1728025,0,2.0,666.7219,583.7333,10.01814,8.655664
1883.78,1829.855,0,0.0,0,1.0,0,0.0,0,0.0,0.01640796,0.01631034,30,27.43614,5.584937,4.031477,5.728778,4.154809,0.2101042,0.3215943,0.2683836,0.4498029,0.3875537,0.7100004,3.279127,2.062639,0.0,0.7577547,0.1445255,0.2258758,1,0.0,666.7222,585.4443,10.01814,8.683996
2154.594,948.8795,1,0.0,0,1.0,0,0.0,0,0.0,0.01790584,0.008487089,30,22.40162,4.95582,5.974565,5.089734,6.074811,0.2269158,0.2309184,0.3178959,0.382898,0.4261646,0.9265554,3.757857,0.9138529,0.0,0.0,0.1999054,0.1894862,4,3.0,666.7224,587.4554,10.01814,8.718191
2237.16,1172.028,0,0.0,0,0.0,0,0.0,0,1.0,0.01948489,0.01209968,30,28.03277,4.996458,5.512627,5.087631,5.606195,0.1670574,0.2062601,0.2274391,0.3968036,0.3203276,0.9491199,4.097255,1.393926,0.0,0.0,0.1187606,0.1863634,0,2.0,666.7227,588.7644,10.01814,8.739664
2515.445,883.0612,0,0.0,0,0.0,0,0.0,0,1.0,0.02110038,0.007605928,30,26.96944,4.404853,6.225788,4.501763,6.387452,0.178899,0.2559466,0.2317204,0.3569458,0.3355156,0.6619512,4.627524,0.934149,0.0,0.01728815,0.1430557,0.2291781,0,2.0,666.723,596.1474,10.01814,8.846663
1780.044,1176.639,0,0.0,0,1.0,0,0.0,0,0.0,0.01395101,0.01082531,30,25.33545,5.681233,5.85569,5.820606,5.985069,0.2605563,0.2156228,0.3033514,0.3131444,0.4355122,1.04743,2.979736,1.293695,0.0,0.005555556,0.2187243,0.1720621,2,0.0,666.7234,607.4301,10.01814,9.03533
2424.192,1961.011,0,0.0,0,1.0,0,0.0,0,0.0,0.01801963,0.01754567,30,29.17239,4.522378,4.179873,4.646211,4.316995,0.1751603,0.2362412,0.2328355,0.3456583,0.3151767,2.166786,4.431097,2.033208,0.03809546,0.03855877,0.1798823,0.1335183,3,0.0,666.7236,621.6269,10.01814,9.27133
2354.437,1662.812,0,0.0,0,0.0,0,0.0,0,1.0,0.01880342,0.01453146,30,26.36051,4.734931,4.861818,4.831539,4.986994,0.1637554,0.2879035,0.2211434,0.4558939,0.3034281,1.548334,4.334434,1.811778,0.0,0.08537934,0.1641727,0.2014686,2,2.0,666.7239,628.2459,10.01814,9.38033
1819.368,1804.048,0,0.0,0,0.0,0,0.0,0,1.0,0.01461859,0.01529959,30,29.80614,5.65761,4.82299,5.766073,4.92273,0.1968646,0.3006518,0.3044696,0.448667,0.3819057,1.34201,3.099141,2.3125,0.06631217,0.03333334,0.2037194,0.1447811,0,3.0,666.7242,635.6672,10.01814,9.504996
972.445,1576.907,0,1.0,0,0.0,0,0.0,0,1.0,0.007948759,0.0132629,30,24.38121,7.352002,5.308412,7.508028,5.46633,0.2280339,0.3651358,0.2637021,0.5964267,0.4161302,1.52615,1.381335,1.526765,0.0,0.0,0.2212504,0.2464683,4,4.0,666.7244,650.6337,10.01814,9.729329
2735.202,1417.168,1,1.0,0,1.0,0,0.0,0,0.0,0.02297695,0.01141745,30,25.78098,3.92126,5.813762,4.025331,5.922786,0.1876868,0.2356095,0.2476544,0.3638756,0.3420497,1.91088,5.055789,1.047164,0.0,0.07777777,0.1599706,0.1732273,0,0.0,666.7247,650.876,10.01814,9.733331
1667.407,1214.364,0,1.0,0,1.0,0,0.0,0,0.0,0.01386032,0.01050495,30,27.79149,5.681307,6.401465,5.896539,6.537493,0.31976,0.274331,0.3807805,0.424514,0.530273,0.8818858,2.601511,1.455899,0.0,0.0,0.289609,0.1853685,4,2.0,666.7249,652.5533,10.01814,9.761662
2331.79,1965.41,0,0.0,0,1.0,0,0.0,0,0.0,0.0192558,0.01558147,30,28.0631,4.844589,4.982957,4.961039,5.103928,0.1491674,0.2278126,0.1806406,0.351254,0.2939351,1.181898,4.325126,2.949266,0.0,0.03888889,0.1085681,0.1586174,1,0.0,666.7252,667.8382,10.01814,10.01333
2585.818,1880.713,0,1.0,0,0.0,0,0.0,0,0.0,0.0218011,0.01613918,30,27.30925,4.321285,4.8373,4.404249,4.998155,0.1483864,0.3878817,0.2069182,0.5732428,0.2991893,1.799715,4.825525,1.965675,0.0,0.03833927,0.1342103,0.2563634,0,0.0,666.7254,668.1952,10.01814,10.01904
1934.97,1675.964,1,0.0,0,0.0,0,0.0,0,0.0,0.01579181,0.0142403,30,26.29226,5.209271,5.099002,5.399421,5.347511,0.2950892,0.4841807,0.3445553,0.7301195,0.5963402,1.308757,3.142287,1.656907,0.0,0.1455537,0.2407901,0.3463435,1,1.0,666.7256,668.1964,10.01814,10.01904
1615.126,2125.204,0,1.0,0,0.0,0,0.0,0,0.0,0.01437872,0.017153,30,32.05651,5.958942,4.801821,6.156873,4.907389,0.2714333,0.2200951,0.3253401,0.331794,0.4348086,0.8652353,2.62384,3.121002,0.0,0.3666358,0.206183,0.2072269,4,1.0,666.7259,668.1967,10.01814,10.01904
1102.878,2150.472,0,0.0,0,0.0,0,0.0,0,0.0,0.009690808,0.01763658,30,23.08932,7.012749,4.486669,7.192185,4.633164,0.2859147,0.3047393,0.3249567,0.4178889,0.4641605,1.441329,1.554099,3.042441,0.0,0.0,0.1971655,0.1798147,2,0.0,666.7261,668.197,10.01814,10.01904
1590.882,2082.033,0,0.0,0,0.0,0,0.0,0,0.0,0.01157051,0.01726523,30,21.71667,6.13384,4.588858,6.247948,4.679665,0.227215,0.3118432,0.2847465,0.4117934,0.4019402,2.159776,2.666734,2.2887,0.0,0.0,0.1899049,0.1675995,2,0.0,666.7264,668.1972,10.01814,10.01904
2057.555,2094.769,2,0.0,0,0.0,0,0.0,0,0.0,0.01848869,0.01726349,30,26.38061,5.140113,4.595164,5.286176,4.735596,0.2188613,0.2565762,0.3376932,0.4293023,0.4700465,2.179778,3.509487,1.427069,0.0,0.7727267,0.1962109,0.2183276,0,1.0,666.7266,668.1975,10.01814,10.01904
2437.33,1724.361,0,1.0,0,0.0,0,0.0,0,0.0,0.02045323,0.01522053,30,30.39981,4.464115,5.446976,4.586123,5.554551,0.206649,0.2809063,0.2993649,0.4490056,0.4000146,1.623329,4.367558,1.632483,0.0,0.2444444,0.1587619,0.2346504,0,3.0,666.7269,668.1978,10.01814,10.01904
2163.208,1193.732,0,0.0,0,0.0,0,0.0,0,0.0,0.01739646,0.009953815,30,25.19248,4.902873,6.571533,5.034522,6.710692,0.2480977,0.2588023,0.3056638,0.460226,0.4671863,1.298313,3.749096,0.9851436,0.0,0.07684776,0.213911,0.2293498,1,0.0,666.7271,668.198,10.01814,10.01904
2083.754,2649.294,0,1.0,0,0.0,0,0.0,0,0.0,0.01670481,0.0213793,30,25.72468,5.114434,3.391605,5.261095,3.505686,0.2290335,0.3018566,0.2566872,0.4197789,0.463001,1.428187,3.61414,4.073886,0.0,0.1094937,0.1945276,0.1804846,7,2.0,666.7273,668.1983,10.01814,10.01904
1839.156,1195.638,2,2.0,0,0.0,0,0.0,0,0.0,0.01512283,0.009222887,30,22.74519,5.340911,6.452387,5.569603,6.640239,0.318974,0.4049021,0.3348972,0.4568512,0.5909599,0.9165356,2.94383,1.155566,0.0,0.1098307,0.2602152,0.3354489,3,1.0,666.7275,668.1985,10.01814,10.01904
2045.403,2669.708,0,1.0,0,0.0,0,0.0,0,0.0,0.0177751,0.02198049,30,25.06662,5.098493,3.577103,5.234516,3.663166,0.2528186,0.2144479,0.3187454,0.4916776,0.5095643,1.182238,3.490087,3.80867,0.0,0.4763462,0.2127483,0.1828295,1,1.0,666.7278,668.1988,10.01814,10.01904
2992.232,1796.848,2,1.0,0,0.0,0,0.0,0,0.0,0.02652441,0.01593371,30,26.24809,3.558506,5.26834,3.617948,5.384575,0.1264062,0.293492,0.1736998,0.4172662,0.2533762,1.009535,5.717569,2.727831,0.0,0.0,0.1294845,0.1866787,0,1.0,666.728,668.199,10.01814,10.01904
1664.489,2442.108,1,1.0,0,0.0,0,0.0,0,0.0,0.01471938,0.01975171,30,29.93345,6.003296,3.745305,6.141999,3.876417,0.2044692,0.3558035,0.2942008,0.6014081,0.4188639,1.490678,2.808546,3.294787,0.0,0.160142,0.150399,0.2401437,7,0.0,666.7283,668.1993,10.01814,10.01904
2691.12,1404.978,0,0.0,0,0.0,0,0.0,0,0.0,0.02288572,0.01220928,30,25.35662,4.119146,6.270797,4.207681,6.375613,0.1524114,0.2445439,0.194009,0.3330795,0.3089018,1.215831,5.039474,1.659386,0.0,0.01861517,0.116004,0.1723013,2,0.0,666.7285,668.1996,10.01814,10.01904
1479.801,1510.544,0,0.0,0,0.0,0,0.0,0,0.0,0.01179213,0.01253508,30,27.58786,6.200909,5.799521,6.385484,5.955259,0.27174,0.2955797,0.3253983,0.4085081,0.5392892,1.543202,2.272744,1.484127,0.0,0.07741454,0.2238338,0.255288,2,0.0,666.7288,668.1998,10.01814,10.01904
2506.454,1221.329,0,1.0,0,0.0,0,0.0,0,0.0,0.02053061,0.01080257,30,24.9542,4.347688,6.662213,4.472742,6.799078,0.1931966,0.2292805,0.2570611,0.3729318,0.3934003,1.142912,4.545257,0.964006,0.0,0.3188754,0.1568201,0.1922902,0,0.0,666.729,668.2001,10.01814,10.01904
1554.928,1403.298,0,1.0,0,0.0,0,0.0,0,0.0,0.01286171,0.01182853,30,28.24713,6.25351,6.010212,6.379652,6.156412,0.2048329,0.3965757,0.2506701,0.5470087,0.3559621,1.297243,2.621599,1.221647,0.0526771,0.1122286,0.1530803,0.288257,2,7.0,666.7292,668.2003,10.01814,10.01904
2314.254,1833.526,0,0.0,0,0.0,0,0.0,0,0.0,0.01977615,0.01502657,30,32.73106,4.723843,5.182748,4.835953,5.31577,0.1850643,0.3236898,0.2853304,0.6216599,0.4687322,1.004039,4.103429,2.17825,0.0,0.3681617,0.1399679,0.207803,1,1.0,666.7295,668.2006,10.01814,10.01904
2240.348,1411.25,0,0.0,0,0.0,0,0.0,0,0.0,0.02017624,0.01148538,30,22.99719,4.872892,6.013567,4.984802,6.195451,0.1949025,0.3086486,0.2540857,0.4831935,0.3799295,1.633018,4.013589,1.132056,0.0,0.07258746,0.1911618,0.1944212,1,2.0,666.7297,668.2008,10.01814,10.01904
2314.732,1714.177,0,0.0,0,0.0,0,0.0,0,0.0,0.01989927,0.01398953,30,26.14738,4.782657,5.336472,4.974703,5.506903,0.1498242,0.3822531,0.2175716,0.5663903,0.3088905,1.122682,4.254518,1.69184,0.0,0.4332567,0.1129649,0.3160452,1,1.0,666.73,668.2011,10.01814,10.01904
1879.842,1905.695,0,0.0,0,0.0,0,0.0,0,0.0,0.01602159,0.01558103,30,26.82982,5.431659,5.269011,5.592416,5.39304,0.2510264,0.2210813,0.3482991,0.3291679,0.4980606,0.9642347,3.133204,2.714921,0.0,0.229502,0.1954727,0.1674259,9,0.0,666.7302,668.2014,10.01814,10.01904
2693.094,1532.269,0,0.0,0,0.0,1,0.0,0,0.0,0.02443766,0.01255027,30,30.50906,4.217524,6.068902,4.2944,6.204298,0.0951528,0.2285869,0.1381094,0.3091609,0.1849721,1.100349,5.200617,1.467595,0.0,0.5521688,0.1052104,0.157214,0,1.0,666.7305,668.2016,10.01814,10.01904
2196.715,1620.709,1,0.0,0,0.0,0,0.0,0,0.0,0.01789468,0.01338473,30,26.41268,5.051611,5.381695,5.152134,5.575932,0.157896,0.3509356,0.2340605,0.6126242,0.367984,1.830538,3.964591,1.347077,0.0,0.03173991,0.1418109,0.2705229,0,2.0,666.7307,668.2018,10.01814,10.01904
1251.698,1747.172,0,0.0,0,0.0,0,0.0,0,0.0,0.01150007,0.01466994,30,26.21693,6.665387,5.35154,6.830904,5.520857,0.2920455,0.2832176,0.3371706,0.5099332,0.514666,1.300768,1.813091,1.827194,0.0,0.3275132,0.230599,0.249887,1,3.0,666.731,668.2021,10.01814,10.01904
1338.768,1487.95,0,0.0,0,0.0,0,0.0,0,0.0,0.01081174,0.01251056,30,28.08001,6.751561,5.949943,6.873785,6.069491,0.1860482,0.3488309,0.1960346,0.5194186,0.3056329,1.358775,2.28031,1.291605,0.0,0.2444444,0.1766696,0.1868015,3,6.0,666.7312,668.2024,10.01814,10.01904
2659.009,1487.085,0,0.0,0,0.0,0,0.0,0,0.0,0.02308149,0.01305943,30,24.34656,4.216761,5.964758,4.311831,6.096376,0.133257,0.3058423,0.1727201,0.4426833,0.2697293,1.367105,5.024611,1.572992,0.0,0.03871427,0.1063282,0.1956552,0,1.0,666.7314,668.2026,10.01814,10.01904
2977.016,2260.986,0,0.0,0,0.0,0,0.0,0,0.0,0.0256239,0.01894512,30,28.9834,3.45776,4.120284,3.548214,4.230861,0.1678261,0.2557369,0.2580331,0.4057429,0.3577951,2.274666,5.521754,2.501407,0.0,0.1277778,0.16486,0.2231838,1,0.0,666.7317,668.2029,10.01814,10.01904
1219.571,1820.493,1,0.0,0,0.0,0,0.0,0,0.0,0.009491932,0.01546727,30,29.95321,6.939973,5.395531,7.070469,5.539309,0.221971,0.2915984,0.2369395,0.3787191,0.3761992,1.063749,1.938891,2.51855,0.0,0.04414896,0.1740161,0.1832936,1,0.0,666.7319,668.2031,10.01814,10.01904
3049.801,1808.312,1,0.0,0,0.0,0,0.0,0,0.0,0.02485043,0.01445582,30,28.12891,3.401734,5.295435,3.492585,5.418337,0.1437282,0.3252127,0.2004614,0.444625,0.3060429,1.212863,5.758123,2.249358,0.0,0.1567735,0.1175415,0.2122003,1,0.0,666.7322,668.2034,10.01814,10.01904
1798.739,2158.319,1,1.0,0,0.0,0,0.0,0,0.0,0.01565176,0.01751551,30,33.13334,5.754407,4.263787,5.865338,4.404588,0.1858127,0.2810907,0.2720283,0.4527265,0.35021,2.711398,3.127096,1.920573,0.03061285,0.0,0.1873676,0.2490018,5,2.0,666.7324,668.2036,10.01814,10.01904
2202.912,1948.407,0,3.0,0,0.0,0,0.0,0,0.0,0.01983123,0.01552141,30,27.76076,5.020479,4.508387,5.14721,4.743157,0.1858363,0.372693,0.2036255,0.6761996,0.3156813,2.52907,4.002924,1.401278,0.0,0.0,0.1632023,0.2969824,0,4.0,666.7326,668.2039,10.01814,10.01904
2066.207,1662.757,0,0.0,0,0.0,0,0.0,0,0.0,0.01666676,0.01343965,30,24.48837,5.257701,5.781644,5.37583,5.868678,0.1957566,0.2189605,0.2334688,0.3462695,0.36639,1.073642,3.687377,2.273761,0.0,0.06101405,0.1596529,0.1770505,0,0.0,666.7328,668.2041,10.01814,10.01904
2306.746,1891.63,0,0.0,0,0.0,0,0.0,0,0.0,0.01915984,0.01501226,30,24.19682,4.798335,4.985364,4.87004,5.093417,0.1570149,0.2851532,0.3068981,0.5355756,0.4348952,1.976784,4.109972,1.503208,0.0,0.4267101,0.1396607,0.1985268,0,0.0,666.7331,668.2043,10.01814,10.01904
2055.723,2226.927,0,0.0,0,0.0,0,0.0,0,0.0,0.01680082,0.01928076,30,25.80728,5.238581,4.626868,5.376295,4.789776,0.2125192,0.244679,0.2631798,0.3253497,0.3565541,0.6345223,3.637366,2.940222,0.0,0.8709811,0.1725602,0.2138439,0,3.0,666.7333,668.2046,10.01814,10.01904
1905.941,1088.049,2,0.0,0,0.0,0,0.0,0,0.0,0.01564489,0.008503967,30,26.28062,5.639199,6.635537,5.73447,6.829221,0.1827443,0.3463928,0.2274128,0.4643788,0.3489046,1.377723,3.381502,0.6846896,0.0,0.0,0.1434486,0.3169702,4,1.0,666.7336,668.2048,10.01814,10.01904
1880.038,1936.774,0,0.0,0,0.0,0,0.0,0,0.0,0.01612679,0.01627772,30,29.97722,5.576319,5.026165,5.703658,5.161354,0.2147874,0.2324643,0.2384661,0.2973635,0.4094878,2.04167,3.270418,2.139042,0.0,0.0,0.181659,0.1474794,1,0.0,666.7338,668.2051,10.01814,10.01904
2377.94,1996.871,0,1.0,0,0.0,0,0.0,0,0.0,0.01801503,0.01639827,30,25.1024,4.557562,4.586615,4.678528,4.779573,0.2273162,0.3159914,0.2996928,0.6358277,0.4651915,1.801355,4.187799,1.914051,0.0,0.3025196,0.1599443,0.2700598,1,0.0,666.7341,668.2053,10.01814,10.01904
1684.254,1378.351,0,1.0,0,0.0,0,0.0,0,0.0,0.01390836,0.01158712,30,28.25482,5.840659,6.024797,6.024391,6.201629,0.2687401,0.3454112,0.2697081,0.4933291,0.4468952,1.614445,2.757445,1.025707,0.0,0.08552231,0.251305,0.2533323,4,1.0,666.7343,668.2056,10.01814,10.01904
1856.191,1399.901,2,0.0,0,0.0,0,0.0,0,0.0,0.01558035,0.01216529,30,25.579,5.577196,6.202839,5.719346,6.354661,0.2353771,0.2671083,0.2885899,0.3123673,0.4336971,1.340264,3.028819,1.510261,0.1222222,0.03215355,0.1904276,0.2025531,2,2.0,666.7346,668.2058,10.01814,10.01904
2690.679,1665.283,2,1.0,0,0.0,0,0.0,0,0.0,0.02236131,0.01344623,30,29.04471,4.048591,5.43796,4.152092,5.597535,0.1615624,0.291298,0.2392521,0.5407887,0.3789911,1.625659,4.96273,1.745592,0.0,0.006951519,0.1238551,0.2115498,0,1.0,666.7348,668.2061,10.01814,10.01904
1454.401,1368.613,0,0.0,0,0.0,0,0.0,0,0.0,0.01226603,0.01241377,30,23.78485,6.203494,6.348574,6.409095,6.473986,0.3245793,0.1922335,0.3521375,0.234379,0.4133154,1.566575,2.246209,1.216951,0.0,0.1660015,0.2731442,0.1692511,2,5.0,666.735,668.2063,10.01814,10.01904
2275.123,1907.159,0,1.0,0,0.0,0,0.0,0,0.0,0.01846148,0.01642119,30,29.54198,4.869102,5.170983,4.970855,5.285055,0.1686249,0.2542642,0.2547301,0.4449428,0.3406291,1.425671,4.079195,2.182875,0.06652992,0.2278413,0.1379115,0.1987248,0,0.0,666.7353,668.2065,10.01814,10.01904
1876.74,1892.143,1,0.0,0,0.0,0,0.0,0,0.0,0.01602819,0.01634755,30,25.30558,5.557961,5.137098,5.712195,5.290355,0.2161612,0.3253627,0.2410447,0.405369,0.3592595,0.8420117,3.284642,2.718489,0.0,0.1969153,0.2051657,0.2408707,8,1.0,666.7355,668.2068,10.01814,10.01904
2512.578,1362.318,0,0.0,0,0.0,0,0.0,0,0.0,0.02097586,0.01124698,30,27.38997,4.412943,6.262132,4.496927,6.42746,0.1821911,0.2887464,0.2101493,0.3710611,0.3462198,1.025223,4.618721,1.69194,0.0,0.0,0.1642667,0.2149413,1,0.0,666.7357,668.207,10.01814,10.01904
1770.891,2587.712,0,3.0,0,0.0,0,0.0,0,0.0,0.01389331,0.0217787,30,25.35666,5.83474,3.655721,5.942047,3.760188,0.2059642,0.310308,0.2763711,0.4619592,0.3580141,1.739883,3.03689,3.15855,0.0,0.4166668,0.199204,0.1718206,1,0.0,666.736,668.2073,10.01814,10.01904
2415.24,2070.433,1,0.0,0,0.0,0,0.0,0,0.0,0.02026706,0.01715211,30,27.5064,4.581469,4.558834,4.696729,4.660302,0.1878899,0.4079814,0.2326907,0.5627657,0.3397028,1.735198,4.412797,1.932305,0.0,0.4633075,0.1486585,0.2575144,0,0.0,666.7362,668.2075,10.01814,10.01904
1299.38,2175.849,1,0.0,0,0.0,0,0.0,0,0.0,0.01014736,0.017813,30,27.02611,6.543533,4.144506,6.704995,4.256568,0.2769862,0.3137057,0.356812,0.4979637,0.5523225,3.009648,1.880179,1.701416,0.0,0.03333334,0.2471915,0.2067422,0,1.0,666.7365,668.2078,10.01814,10.01904
2121.518,1667.584,0,0.0,0,0.0,0,0.0,0,0.0,0.01740391,0.01387228,30,27.15722,5.237161,5.600274,5.337839,5.7534,0.1856726,0.2393906,0.1765671,0.3450913,0.3149721,1.340649,3.871999,2.165659,0.0,0.0,0.1314301,0.1751863,0,1.0,666.7367,668.208,10.01814,10.01904
